"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Acute myocardial infarction, unspecified"	"I21.9"	55	307774	17.9
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	307774	7.1
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Atherosclerotic heart disease"	"I25.1"	136	307774	44.2
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Ischaemic cardiomyopathy"	"I25.5"	14	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	11	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Cardiomyopathy, unspecified"	"I42.9"	11	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Cardiac arrest, unspecified"	"I46.9"	15	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Atrial fibrillation and flutter"	"I48"	18	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Congestive heart failure"	"I50.0"	79	307774	25.7
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Heart failure, unspecified"	"I50.9"	12	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Cerebral infarction, unspecified"	"I63.9"	13	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Stroke, not specified as haemorrhage or infarction"	"I64"	42	307774	13.6
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Cerebral atherosclerosis"	"I67.2"	20	307774	6.5
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Pneumonia, unspecified"	"J18.9"	19	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	11	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	93	307774	30.2
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Alcoholic cirrhosis of liver"	"K70.3"	11	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Other and unspecified cirrhosis of liver"	"K74.6"	22	307774	7.1
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Chronic kidney disease, stage 5"	"N18.5"	13	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Unspecified renal failure"	"N19"	10	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Unspecified fall"	"W19"	34	307774	11.0
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	307774	10.4
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	307774	Unreliable
	"McHenry County, IL"	"17111"	"2019"	"2019"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	307774	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	11	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	15	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	21	172418	12.2
	"McLean County, IL"	"17113"	"2016"	"2016"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	67	172418	38.9
	"McLean County, IL"	"17113"	"2016"	"2016"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	24	172418	13.9
	"McLean County, IL"	"17113"	"2016"	"2016"	"Malignant neoplasm of prostate"	"C61"	14	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Malignant neoplasm without specification of site"	"C80"	14	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Unspecified dementia"	"F03"	45	172418	26.1
	"McLean County, IL"	"17113"	"2016"	"2016"	"Parkinson disease"	"G20"	17	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	71	172418	41.2
	"McLean County, IL"	"17113"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	34	172418	19.7
	"McLean County, IL"	"17113"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	74	172418	42.9
	"McLean County, IL"	"17113"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	18	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	69	172418	40.0
	"McLean County, IL"	"17113"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	26	172418	15.1
	"McLean County, IL"	"17113"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	11	172418	Unreliable
	"McLean County, IL"	"17113"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	56	172418	32.5
	"McLean County, IL"	"17113"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	12	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	16	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	23	172290	13.3
	"McLean County, IL"	"17113"	"2017"	"2017"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	68	172290	39.5
	"McLean County, IL"	"17113"	"2017"	"2017"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	29	172290	16.8
	"McLean County, IL"	"17113"	"2017"	"2017"	"Malignant neoplasm of prostate"	"C61"	16	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Unspecified dementia"	"F03"	64	172290	37.1
	"McLean County, IL"	"17113"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	76	172290	44.1
	"McLean County, IL"	"17113"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	45	172290	26.1
	"McLean County, IL"	"17113"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	71	172290	41.2
	"McLean County, IL"	"17113"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	13	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Atrial fibrillation and flutter"	"I48"	10	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	59	172290	34.2
	"McLean County, IL"	"17113"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	18	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	14	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	55	172290	31.9
	"McLean County, IL"	"17113"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	11	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	10	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Unspecified fall"	"W19"	18	172290	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	172290	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Septicaemia, unspecified"	"A41.9"	20	172828	11.6
	"McLean County, IL"	"17113"	"2018"	"2018"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	17	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	16	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	74	172828	42.8
	"McLean County, IL"	"17113"	"2018"	"2018"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	23	172828	13.3
	"McLean County, IL"	"17113"	"2018"	"2018"	"Malignant neoplasm of prostate"	"C61"	15	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Malignant neoplasm without specification of site"	"C80"	10	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	10	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	10	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Unspecified dementia"	"F03"	59	172828	34.1
	"McLean County, IL"	"17113"	"2018"	"2018"	"Parkinson disease"	"G20"	16	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	89	172828	51.5
	"McLean County, IL"	"17113"	"2018"	"2018"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Acute myocardial infarction, unspecified"	"I21.9"	31	172828	17.9
	"McLean County, IL"	"17113"	"2018"	"2018"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	79	172828	45.7
	"McLean County, IL"	"17113"	"2018"	"2018"	"Aortic (valve) stenosis"	"I35.0"	10	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Atrial fibrillation and flutter"	"I48"	12	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Congestive heart failure"	"I50.0"	71	172828	41.1
	"McLean County, IL"	"17113"	"2018"	"2018"	"Stroke, not specified as haemorrhage or infarction"	"I64"	14	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	67	172828	38.8
	"McLean County, IL"	"17113"	"2018"	"2018"	"Other and unspecified cirrhosis of liver"	"K74.6"	14	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Chronic kidney disease, stage 5"	"N18.5"	11	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Unspecified fall"	"W19"	19	172828	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	172828	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Septicaemia, unspecified"	"A41.9"	18	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	17	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	19	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	69	171517	40.2
	"McLean County, IL"	"17113"	"2019"	"2019"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	22	171517	12.8
	"McLean County, IL"	"17113"	"2019"	"2019"	"Malignant neoplasm of ovary"	"C56"	10	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Malignant neoplasm of prostate"	"C61"	11	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	11	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Unspecified dementia"	"F03"	31	171517	18.1
	"McLean County, IL"	"17113"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	86	171517	50.1
	"McLean County, IL"	"17113"	"2019"	"2019"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Acute myocardial infarction, unspecified"	"I21.9"	30	171517	17.5
	"McLean County, IL"	"17113"	"2019"	"2019"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Atherosclerotic heart disease"	"I25.1"	71	171517	41.4
	"McLean County, IL"	"17113"	"2019"	"2019"	"Atrial fibrillation and flutter"	"I48"	11	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Congestive heart failure"	"I50.0"	58	171517	33.8
	"McLean County, IL"	"17113"	"2019"	"2019"	"Heart failure, unspecified"	"I50.9"	11	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Stroke, not specified as haemorrhage or infarction"	"I64"	24	171517	14.0
	"McLean County, IL"	"17113"	"2019"	"2019"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	78	171517	45.5
	"McLean County, IL"	"17113"	"2019"	"2019"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	11	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Unspecified fall"	"W19"	17	171517	Unreliable
	"McLean County, IL"	"17113"	"2019"	"2019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	171517	13.4
	"Macon County, IL"	"17115"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	21	106550	19.7
	"Macon County, IL"	"17115"	"2016"	"2016"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	20	106550	18.8
	"Macon County, IL"	"17115"	"2016"	"2016"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	23	106550	21.6
	"Macon County, IL"	"17115"	"2016"	"2016"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	89	106550	83.5
	"Macon County, IL"	"17115"	"2016"	"2016"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	13	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Malignant neoplasm without specification of site"	"C80"	22	106550	20.6
	"Macon County, IL"	"17115"	"2016"	"2016"	"Unspecified diabetes mellitus, without complications"	"E14.9"	10	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Unspecified dementia"	"F03"	55	106550	51.6
	"Macon County, IL"	"17115"	"2016"	"2016"	"Parkinson disease"	"G20"	11	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	24	106550	22.5
	"Macon County, IL"	"17115"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	12	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	24	106550	22.5
	"Macon County, IL"	"17115"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	72	106550	67.6
	"Macon County, IL"	"17115"	"2016"	"2016"	"Sudden cardiac death, so described"	"I46.1"	23	106550	21.6
	"Macon County, IL"	"17115"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	25	106550	23.5
	"Macon County, IL"	"17115"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	14	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	46	106550	43.2
	"Macon County, IL"	"17115"	"2016"	"2016"	"Heart failure, unspecified"	"I50.9"	16	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	37	106550	34.7
	"Macon County, IL"	"17115"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	24	106550	22.5
	"Macon County, IL"	"17115"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	15	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	64	106550	60.1
	"Macon County, IL"	"17115"	"2016"	"2016"	"Chronic renal failure, unspecified"	"N18.9"	15	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Other lack of expected normal physiological development"	"R62.8"	11	106550	Unreliable
	"Macon County, IL"	"17115"	"2016"	"2016"	"Other specified general symptoms and signs"	"R68.8"	21	106550	19.7
	"Macon County, IL"	"17115"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	106550	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	25	105801	23.6
	"Macon County, IL"	"17115"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	22	105801	20.8
	"Macon County, IL"	"17115"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	16	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	83	105801	78.4
	"Macon County, IL"	"17115"	"2017"	"2017"	"Malignant neoplasm without specification of site"	"C80"	17	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	16	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Unspecified dementia"	"F03"	77	105801	72.8
	"Macon County, IL"	"17115"	"2017"	"2017"	"Parkinson disease"	"G20"	11	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	38	105801	35.9
	"Macon County, IL"	"17115"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	26	105801	24.6
	"Macon County, IL"	"17115"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	56	105801	52.9
	"Macon County, IL"	"17115"	"2017"	"2017"	"Sudden cardiac death, so described"	"I46.1"	25	105801	23.6
	"Macon County, IL"	"17115"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	18	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	50	105801	47.3
	"Macon County, IL"	"17115"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	10	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	36	105801	34.0
	"Macon County, IL"	"17115"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	32	105801	30.2
	"Macon County, IL"	"17115"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	51	105801	48.2
	"Macon County, IL"	"17115"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	11	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	10	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	18	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	15	105801	Unreliable
	"Macon County, IL"	"17115"	"2017"	"2017"	"Other specified general symptoms and signs"	"R68.8"	40	105801	37.8
	"Macon County, IL"	"17115"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	105801	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Septicaemia, unspecified"	"A41.9"	27	104712	25.8
	"Macon County, IL"	"17115"	"2018"	"2018"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	12	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	79	104712	75.4
	"Macon County, IL"	"17115"	"2018"	"2018"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	18	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Malignant neoplasm without specification of site"	"C80"	16	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Unspecified diabetes mellitus, without complications"	"E14.9"	15	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Unspecified dementia"	"F03"	62	104712	59.2
	"Macon County, IL"	"17115"	"2018"	"2018"	"Parkinson disease"	"G20"	15	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	45	104712	43.0
	"Macon County, IL"	"17115"	"2018"	"2018"	"Essential (primary) hypertension"	"I10"	13	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Acute myocardial infarction, unspecified"	"I21.9"	30	104712	28.7
	"Macon County, IL"	"17115"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	52	104712	49.7
	"Macon County, IL"	"17115"	"2018"	"2018"	"Sudden cardiac death, so described"	"I46.1"	35	104712	33.4
	"Macon County, IL"	"17115"	"2018"	"2018"	"Cardiac arrest, unspecified"	"I46.9"	26	104712	24.8
	"Macon County, IL"	"17115"	"2018"	"2018"	"Atrial fibrillation and flutter"	"I48"	13	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Congestive heart failure"	"I50.0"	44	104712	42.0
	"Macon County, IL"	"17115"	"2018"	"2018"	"Heart failure, unspecified"	"I50.9"	16	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	12	104712	Unreliable
	"Macon County, IL"	"17115"	"2018"	"2018"	"Stroke, not specified as haemorrhage or infarction"	"I64"	29	104712	27.7
