,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
3880,"McLean County, IL",17113,2016,2016,Malignant neoplasm without specification of site,14,172418,0
3881,"McLean County, IL",17113,2016,2016,Unspecified dementia,45,172418,26
3882,"McLean County, IL",17113,2016,2016,Parkinson disease,17,172418,0
3883,"McLean County, IL",17113,2016,2016,"Alzheimer disease, unspecified",71,172418,41
3884,"McLean County, IL",17113,2016,2016,"Acute myocardial infarction, unspecified",34,172418,19
3885,"McLean County, IL",17113,2016,2016,"Atherosclerotic cardiovascular disease, so described",18,172418,0
3886,"McLean County, IL",17113,2016,2016,Atherosclerotic heart disease,74,172418,42
3887,"McLean County, IL",17113,2016,2016,Atrial fibrillation and flutter,18,172418,0
3888,"McLean County, IL",17113,2016,2016,Congestive heart failure,69,172418,40
3889,"McLean County, IL",17113,2016,2016,"Stroke, not specified as haemorrhage or infarction",26,172418,15
3890,"McLean County, IL",17113,2016,2016,"Pneumonia, unspecified",11,172418,0
3891,"McLean County, IL",17113,2016,2016,"Chronic obstructive pulmonary disease, unspecified",56,172418,32
3892,"McLean County, IL",17113,2017,2017,"Septicaemia, unspecified",12,172290,0
3893,"McLean County, IL",17113,2017,2017,"Colon, unspecified - Malignant neoplasms",16,172290,0
3894,"McLean County, IL",17113,2017,2017,"Pancreas, unspecified - Malignant neoplasms",23,172290,13
3895,"McLean County, IL",17113,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",68,172290,39
3896,"McLean County, IL",17113,2017,2017,"Breast, unspecified - Malignant neoplasms",29,172290,16
3897,"McLean County, IL",17113,2017,2017,Malignant neoplasm of prostate,16,172290,0
3898,"McLean County, IL",17113,2017,2017,Unspecified dementia,64,172290,37
3899,"McLean County, IL",17113,2017,2017,"Alzheimer disease, unspecified",76,172290,44
3900,"McLean County, IL",17113,2017,2017,"Acute myocardial infarction, unspecified",45,172290,26
3901,"McLean County, IL",17113,2017,2017,"Atherosclerotic cardiovascular disease, so described",16,172290,0
3902,"McLean County, IL",17113,2017,2017,Atherosclerotic heart disease,71,172290,41
3903,"McLean County, IL",17113,2017,2017,"Cardiomyopathy, unspecified",13,172290,0
3904,"McLean County, IL",17113,2017,2017,Atrial fibrillation and flutter,10,172290,0
3905,"McLean County, IL",17113,2017,2017,Congestive heart failure,59,172290,34
3906,"McLean County, IL",17113,2017,2017,"Stroke, not specified as haemorrhage or infarction",18,172290,0
3907,"McLean County, IL",17113,2017,2017,"Pneumonia, unspecified",14,172290,0
3908,"McLean County, IL",17113,2017,2017,"Chronic obstructive pulmonary disease, unspecified",55,172290,31
3909,"McLean County, IL",17113,2017,2017,Other and unspecified cirrhosis of liver,11,172290,0
3910,"McLean County, IL",17113,2017,2017,"Chronic kidney disease, stage 5",10,172290,0
3911,"McLean County, IL",17113,2017,2017,Unspecified fall,18,172290,0
3912,"McLean County, IL",17113,2017,2017,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",18,172290,0
3913,"McLean County, IL",17113,2018,2018,"Septicaemia, unspecified",20,172828,11
3914,"McLean County, IL",17113,2018,2018,"Colon, unspecified - Malignant neoplasms",17,172828,0
3915,"McLean County, IL",17113,2018,2018,"Pancreas, unspecified - Malignant neoplasms",16,172828,0
3916,"McLean County, IL",17113,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",74,172828,42
3917,"McLean County, IL",17113,2018,2018,"Breast, unspecified - Malignant neoplasms",23,172828,13
3918,"McLean County, IL",17113,2018,2018,Malignant neoplasm of prostate,15,172828,0
3919,"McLean County, IL",17113,2018,2018,Malignant neoplasm without specification of site,10,172828,0
3920,"McLean County, IL",17113,2018,2018,Multiple myeloma - Malignant neoplasms,10,172828,0
3921,"McLean County, IL",17113,2018,2018,"Non-insulin-dependent diabetes mellitus, with renal complications",10,172828,0
3922,"McLean County, IL",17113,2018,2018,Unspecified dementia,59,172828,34
3923,"McLean County, IL",17113,2018,2018,Parkinson disease,16,172828,0
3924,"McLean County, IL",17113,2018,2018,"Alzheimer disease, unspecified",89,172828,51
3925,"McLean County, IL",17113,2018,2018,Hypertensive heart disease without (congestive) heart failure,13,172828,0
3926,"McLean County, IL",17113,2018,2018,"Acute myocardial infarction, unspecified",31,172828,17
3927,"McLean County, IL",17113,2018,2018,"Atherosclerotic cardiovascular disease, so described",19,172828,0
3928,"McLean County, IL",17113,2018,2018,Atherosclerotic heart disease,79,172828,45
3929,"McLean County, IL",17113,2018,2018,Aortic (valve) stenosis,10,172828,0
3930,"McLean County, IL",17113,2018,2018,Atrial fibrillation and flutter,12,172828,0
3931,"McLean County, IL",17113,2018,2018,Congestive heart failure,71,172828,41
3932,"McLean County, IL",17113,2018,2018,"Stroke, not specified as haemorrhage or infarction",14,172828,0
3933,"McLean County, IL",17113,2018,2018,"Chronic obstructive pulmonary disease, unspecified",67,172828,38
3934,"McLean County, IL",17113,2018,2018,Other and unspecified cirrhosis of liver,14,172828,0
3935,"McLean County, IL",17113,2018,2018,"Chronic kidney disease, stage 5",11,172828,0
3936,"McLean County, IL",17113,2018,2018,Unspecified fall,19,172828,0
3937,"McLean County, IL",17113,2018,2018,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",18,172828,0
3938,"McLean County, IL",17113,2019,2019,"Septicaemia, unspecified",18,171517,0
3939,"McLean County, IL",17113,2019,2019,"Colon, unspecified - Malignant neoplasms",17,171517,0
3940,"McLean County, IL",17113,2019,2019,"Pancreas, unspecified - Malignant neoplasms",19,171517,0
3941,"McLean County, IL",17113,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",69,171517,40
3942,"McLean County, IL",17113,2019,2019,"Breast, unspecified - Malignant neoplasms",22,171517,12
3943,"McLean County, IL",17113,2019,2019,Malignant neoplasm of ovary,10,171517,0
3944,"McLean County, IL",17113,2019,2019,Malignant neoplasm of prostate,11,171517,0
3945,"McLean County, IL",17113,2019,2019,Multiple myeloma - Malignant neoplasms,11,171517,0
3946,"McLean County, IL",17113,2019,2019,Unspecified dementia,31,171517,18
3947,"McLean County, IL",17113,2019,2019,"Alzheimer disease, unspecified",86,171517,50
3948,"McLean County, IL",17113,2019,2019,Hypertensive heart disease without (congestive) heart failure,10,171517,0
3949,"McLean County, IL",17113,2019,2019,"Acute myocardial infarction, unspecified",30,171517,17
3950,"McLean County, IL",17113,2019,2019,"Atherosclerotic cardiovascular disease, so described",17,171517,0
3951,"McLean County, IL",17113,2019,2019,Atherosclerotic heart disease,71,171517,41
3952,"McLean County, IL",17113,2019,2019,Atrial fibrillation and flutter,11,171517,0
3953,"McLean County, IL",17113,2019,2019,Congestive heart failure,58,171517,33
3954,"McLean County, IL",17113,2019,2019,"Heart failure, unspecified",11,171517,0
3955,"McLean County, IL",17113,2019,2019,"Stroke, not specified as haemorrhage or infarction",24,171517,14
3956,"McLean County, IL",17113,2019,2019,"Chronic obstructive pulmonary disease, unspecified",78,171517,45
3957,"McLean County, IL",17113,2019,2019,Other interstitial pulmonary diseases with fibrosis,11,171517,0
3958,"McLean County, IL",17113,2019,2019,Unspecified fall,17,171517,0
3959,"McLean County, IL",17113,2019,2019,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",23,171517,13
3960,"Macon County, IL",17115,2016,2016,"Septicaemia, unspecified",21,106550,19
3961,"Macon County, IL",17115,2016,2016,"Colon, unspecified - Malignant neoplasms",20,106550,18
3962,"Macon County, IL",17115,2016,2016,"Pancreas, unspecified - Malignant neoplasms",23,106550,21
3963,"Macon County, IL",17115,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",89,106550,83
3964,"Macon County, IL",17115,2016,2016,"Breast, unspecified - Malignant neoplasms",13,106550,0
3965,"Macon County, IL",17115,2016,2016,Malignant neoplasm without specification of site,22,106550,20
3966,"Macon County, IL",17115,2016,2016,"Unspecified diabetes mellitus, without complications",10,106550,0
3967,"Macon County, IL",17115,2016,2016,Unspecified dementia,55,106550,51
3968,"Macon County, IL",17115,2016,2016,Parkinson disease,11,106550,0
3969,"Macon County, IL",17115,2016,2016,"Alzheimer disease, unspecified",24,106550,22
3970,"Macon County, IL",17115,2016,2016,Essential (primary) hypertension,12,106550,0
3971,"Macon County, IL",17115,2016,2016,"Acute myocardial infarction, unspecified",24,106550,22
3972,"Macon County, IL",17115,2016,2016,Atherosclerotic heart disease,72,106550,67
3973,"Macon County, IL",17115,2016,2016,"Sudden cardiac death, so described",23,106550,21
3974,"Macon County, IL",17115,2016,2016,"Cardiac arrest, unspecified",25,106550,23
3975,"Macon County, IL",17115,2016,2016,Atrial fibrillation and flutter,14,106550,0
3976,"Macon County, IL",17115,2016,2016,Congestive heart failure,46,106550,43
3977,"Macon County, IL",17115,2016,2016,"Heart failure, unspecified",16,106550,0
3978,"Macon County, IL",17115,2016,2016,"Stroke, not specified as haemorrhage or infarction",37,106550,34
3979,"Macon County, IL",17115,2016,2016,"Pneumonia, unspecified",24,106550,22
3980,"Macon County, IL",17115,2016,2016,Chronic obstructive pulmonary disease with acute lower respiratory infection,15,106550,0
3981,"Macon County, IL",17115,2016,2016,"Chronic obstructive pulmonary disease, unspecified",64,106550,60
3982,"Macon County, IL",17115,2016,2016,"Chronic renal failure, unspecified",15,106550,0
3983,"Macon County, IL",17115,2016,2016,Other lack of expected normal physiological development,11,106550,0
3984,"Macon County, IL",17115,2016,2016,Other specified general symptoms and signs,21,106550,19
3985,"Macon County, IL",17115,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",14,106550,0
3986,"Macon County, IL",17115,2017,2017,"Septicaemia, unspecified",25,105801,23
3987,"Macon County, IL",17115,2017,2017,"Colon, unspecified - Malignant neoplasms",22,105801,20
3988,"Macon County, IL",17115,2017,2017,"Pancreas, unspecified - Malignant neoplasms",16,105801,0
3989,"Macon County, IL",17115,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",83,105801,78
3990,"Macon County, IL",17115,2017,2017,Malignant neoplasm without specification of site,17,105801,0
3991,"Macon County, IL",17115,2017,2017,"Unspecified diabetes mellitus, without complications",16,105801,0
3992,"Macon County, IL",17115,2017,2017,Unspecified dementia,77,105801,72
3993,"Macon County, IL",17115,2017,2017,Parkinson disease,11,105801,0
3994,"Macon County, IL",17115,2017,2017,"Alzheimer disease, unspecified",38,105801,35
3995,"Macon County, IL",17115,2017,2017,"Acute myocardial infarction, unspecified",26,105801,24
3996,"Macon County, IL",17115,2017,2017,Atherosclerotic heart disease,56,105801,52
3997,"Macon County, IL",17115,2017,2017,"Sudden cardiac death, so described",25,105801,23
3998,"Macon County, IL",17115,2017,2017,"Cardiac arrest, unspecified",18,105801,0
3999,"Macon County, IL",17115,2017,2017,Congestive heart failure,50,105801,47
4000,"Macon County, IL",17115,2017,2017,"Heart failure, unspecified",10,105801,0
4001,"Macon County, IL",17115,2017,2017,"Stroke, not specified as haemorrhage or infarction",36,105801,34
4002,"Macon County, IL",17115,2017,2017,"Pneumonia, unspecified",32,105801,30
4003,"Macon County, IL",17115,2017,2017,"Chronic obstructive pulmonary disease, unspecified",51,105801,48
4004,"Macon County, IL",17115,2017,2017,Pneumonitis due to food and vomit,11,105801,0
4005,"Macon County, IL",17115,2017,2017,Other and unspecified cirrhosis of liver,10,105801,0
4006,"Macon County, IL",17115,2017,2017,"Chronic kidney disease, stage 5",18,105801,0
4007,"Macon County, IL",17115,2017,2017,Other lack of expected normal physiological development,15,105801,0
4008,"Macon County, IL",17115,2017,2017,Other specified general symptoms and signs,40,105801,37
4009,"Macon County, IL",17115,2017,2017,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",12,105801,0
4010,"Macon County, IL",17115,2018,2018,"Septicaemia, unspecified",27,104712,25
4011,"Macon County, IL",17115,2018,2018,"Colon, unspecified - Malignant neoplasms",12,104712,0
4012,"Macon County, IL",17115,2018,2018,"Pancreas, unspecified - Malignant neoplasms",10,104712,0
4013,"Macon County, IL",17115,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",79,104712,75
4014,"Macon County, IL",17115,2018,2018,"Breast, unspecified - Malignant neoplasms",18,104712,0
4015,"Macon County, IL",17115,2018,2018,Malignant neoplasm without specification of site,16,104712,0
4016,"Macon County, IL",17115,2018,2018,"Unspecified diabetes mellitus, without complications",15,104712,0
4017,"Macon County, IL",17115,2018,2018,Unspecified dementia,62,104712,59
4018,"Macon County, IL",17115,2018,2018,Parkinson disease,15,104712,0
4019,"Macon County, IL",17115,2018,2018,"Alzheimer disease, unspecified",45,104712,43
4020,"Macon County, IL",17115,2018,2018,Essential (primary) hypertension,13,104712,0
4021,"Macon County, IL",17115,2018,2018,"Acute myocardial infarction, unspecified",30,104712,28
4022,"Macon County, IL",17115,2018,2018,Atherosclerotic heart disease,52,104712,49
4023,"Macon County, IL",17115,2018,2018,"Sudden cardiac death, so described",35,104712,33
4024,"Macon County, IL",17115,2018,2018,"Cardiac arrest, unspecified",26,104712,24
4025,"Macon County, IL",17115,2018,2018,Atrial fibrillation and flutter,13,104712,0
4026,"Macon County, IL",17115,2018,2018,Congestive heart failure,44,104712,42
4027,"Macon County, IL",17115,2018,2018,"Heart failure, unspecified",16,104712,0
4028,"Macon County, IL",17115,2018,2018,"Intracranial haemorrhage (nontraumatic), unspecified",12,104712,0
4029,"Macon County, IL",17115,2018,2018,"Stroke, not specified as haemorrhage or infarction",29,104712,27
4030,"Macon County, IL",17115,2018,2018,"Pneumonia, unspecified",27,104712,25
4031,"Macon County, IL",17115,2018,2018,"Chronic obstructive pulmonary disease, unspecified",72,104712,68
4032,"Macon County, IL",17115,2018,2018,Pneumonitis due to food and vomit,19,104712,0
4033,"Macon County, IL",17115,2018,2018,Other and unspecified cirrhosis of liver,10,104712,0
4034,"Macon County, IL",17115,2018,2018,"Chronic kidney disease, stage 5",13,104712,0
4035,"Macon County, IL",17115,2018,2018,"Urinary tract infection, site not specified",11,104712,0
4036,"Macon County, IL",17115,2018,2018,Other lack of expected normal physiological development,11,104712,0
4037,"Macon County, IL",17115,2018,2018,Other specified general symptoms and signs,21,104712,20
4038,"Macon County, IL",17115,2018,2018,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",15,104712,0
4039,"Macon County, IL",17115,2019,2019,"Septicaemia, unspecified",43,104009,41
4040,"Macon County, IL",17115,2019,2019,"Colon, unspecified - Malignant neoplasms",18,104009,0
4041,"Macon County, IL",17115,2019,2019,"Pancreas, unspecified - Malignant neoplasms",20,104009,19
4042,"Macon County, IL",17115,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",69,104009,66
4043,"Macon County, IL",17115,2019,2019,"Breast, unspecified - Malignant neoplasms",11,104009,0
4044,"Macon County, IL",17115,2019,2019,Malignant neoplasm without specification of site,17,104009,0
4045,"Macon County, IL",17115,2019,2019,Multiple myeloma - Malignant neoplasms,10,104009,0
4046,"Macon County, IL",17115,2019,2019,"Unspecified diabetes mellitus, without complications",10,104009,0
4047,"Macon County, IL",17115,2019,2019,Unspecified dementia,42,104009,40
4048,"Macon County, IL",17115,2019,2019,Parkinson disease,11,104009,0
4049,"Macon County, IL",17115,2019,2019,"Alzheimer disease, unspecified",59,104009,56
4050,"Macon County, IL",17115,2019,2019,Essential (primary) hypertension,11,104009,0
4051,"Macon County, IL",17115,2019,2019,"Acute myocardial infarction, unspecified",38,104009,36
