year,locationname,category,measure,data_value,totalpopulation,short_question_text
2017,17031351500,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,69.2,255,Taking BP Medication
2018,17031400800,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",17.7,2701,Core preventive services for older women
2018,17031480300,Health Outcomes,Current asthma among adults aged >=18 years,12.0,1468,Current Asthma
2018,17031490800,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,31.2,4007,Physical Inactivity
2018,17031300900,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,37.9,5050,Dental Visit
2017,17031430900,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,78.9,1814,Taking BP Medication
2018,17031500200,Health Outcomes,Stroke among adults aged >=18 years,5.7,2015,Stroke
2018,17031640100,Health Outcomes,Stroke among adults aged >=18 years,2.6,1211,Stroke
2018,17031381900,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.7,1295,Chronic Kidney Disease
2018,17031460302,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",19.1,3803,Core preventive services for older men
2018,17031390100,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",27.0,1268,Core preventive services for older men
2018,17031380100,Unhealthy Behaviors,Obesity among adults aged >=18 years,43.7,1924,Obesity
2018,17031540101,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,41.5,3373,Physical Inactivity
2018,17031650400,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.9,6743,Mental Health
2018,17031630100,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",19.3,1156,Core preventive services for older men
2018,17031381200,Health Outcomes,Stroke among adults aged >=18 years,4.6,2167,Stroke
2018,17031580502,Prevention,Current lack of health insurance among adults aged 18-64 years,39.1,5349,Health Insurance
2018,17031420700,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,20.8,3261,Physical Health
2018,17031560700,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,10.2,3484,Diabetes
2018,17031410100,Unhealthy Behaviors,Current smoking among adults aged >=18 years,11.8,1802,Current Smoking
2018,17031670300,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",19.1,1411,Core preventive services for older women
2018,17031730700,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,51.2,2331,Dental Visit
2018,17031730201,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,14.5,5941,Binge Drinking
2018,17031620300,Unhealthy Behaviors,Current smoking among adults aged >=18 years,19.2,6399,Current Smoking
2018,17031700301,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,36.0,5728,Sleep <7 hours
2018,17031500200,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.8,2015,Cervical Cancer Screening
2018,17031600400,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",50.5,3891,Colorectal Cancer Screening
2018,17031670100,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.3,1516,Diabetes
2018,17031690300,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,47.7,2191,Sleep <7 hours
2018,17031430500,Unhealthy Behaviors,Current smoking among adults aged >=18 years,29.1,3604,Current Smoking
2018,17031410800,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.2,2662,Cervical Cancer Screening
2018,17031301701,Prevention,Mammography use among women aged 50-74 years,78.3,4381,Mammography
2018,17031561000,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,31.7,5161,Sleep <7 hours
2017,17031290900,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,30.5,4530,High Cholesterol
2018,17031440300,Health Outcomes,Arthritis among adults aged >=18 years,29.5,4757,Arthritis
2018,17031630400,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",19.8,7083,Core preventive services for older men
2018,17031611100,Prevention,Mammography use among women aged 50-74 years,78.3,2922,Mammography
2018,17031260300,Unhealthy Behaviors,Current smoking among adults aged >=18 years,29.1,1564,Current Smoking
2018,17031760801,Health Outcomes,All teeth lost among adults aged >=65 years,8.2,4047,Teeth Loss
2017,17031460400,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,79.4,3705,Taking BP Medication
2018,17031720400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,31.4,1924,Sleep <7 hours
2018,17031710200,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",57.0,5049,Colorectal Cancer Screening
2018,17031650100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,48.4,4816,Dental Visit
2018,17031750300,Health Outcomes,All teeth lost among adults aged >=65 years,6.6,2530,Teeth Loss
2018,17031520600,Health Outcomes,Coronary heart disease among adults aged >=18 years,7.7,2544,Coronary Heart Disease
2018,17031560200,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,32.4,1721,Physical Inactivity
2018,17031570100,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,35.7,1257,Sleep <7 hours
2017,17031260400,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,77.1,1271,Taking BP Medication
2018,17031660400,Prevention,Cervical cancer screening among adult women aged 21-65 years,78.5,5960,Cervical Cancer Screening
2018,17031431400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,46.4,6418,Sleep <7 hours
2018,17031691000,Prevention,Cervical cancer screening among adult women aged 21-65 years,85.8,2492,Cervical Cancer Screening
2018,17031671200,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,44.8,1252,Physical Inactivity
2018,17031750100,Health Outcomes,Stroke among adults aged >=18 years,6.3,4147,Stroke
2018,17031740300,Prevention,Cervical cancer screening among adult women aged 21-65 years,86.1,4713,Cervical Cancer Screening
2017,17031681000,Prevention,Cholesterol screening among adults aged >=18 years,80.6,3498,Cholesterol Screening
2018,17031310700,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,4.1,1692,Cancer (except skin)
2017,17031252201,Prevention,Cholesterol screening among adults aged >=18 years,85.3,2953,Cholesterol Screening
2018,17031650500,Prevention,Mammography use among women aged 50-74 years,78.1,4421,Mammography
2018,17031252201,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,10.8,2953,COPD
2018,17031671500,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,48.7,3221,Sleep <7 hours
2018,17031580800,Health Outcomes,Coronary heart disease among adults aged >=18 years,4.8,2061,Coronary Heart Disease
2018,17031610300,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",18.5,5658,Core preventive services for older women
2018,17031301801,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.4,4005,Chronic Kidney Disease
2018,17031260300,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",17.0,1564,Core preventive services for older women
2018,17031560100,Prevention,Current lack of health insurance among adults aged 18-64 years,31.0,1473,Health Insurance
2018,17031421200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,7.2,1380,Cancer (except skin)
2018,17031671100,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,10.9,1259,COPD
2018,17031490902,Prevention,Mammography use among women aged 50-74 years,82.8,5086,Mammography
2018,17031410100,Prevention,Current lack of health insurance among adults aged 18-64 years,12.5,1802,Health Insurance
2018,17031490500,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,6.4,2242,Cancer (except skin)
2018,17031491000,Health Outcomes,Chronic kidney disease among adults aged >=18 years,5.5,5247,Chronic Kidney Disease
2018,17031340400,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,14.1,1900,Diabetes
2018,17031720200,Prevention,Current lack of health insurance among adults aged 18-64 years,11.4,4016,Health Insurance
2018,17031420400,Prevention,Cervical cancer screening among adult women aged 21-65 years,77.7,1329,Cervical Cancer Screening
2017,17031260700,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.0,2032,High Cholesterol
2018,17031710200,Health Outcomes,Stroke among adults aged >=18 years,6.8,5049,Stroke
2018,17031310900,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",21.7,5123,Core preventive services for older women
2018,17031351400,Health Outcomes,Arthritis among adults aged >=18 years,32.1,1437,Arthritis
2018,17031710900,Health Outcomes,Current asthma among adults aged >=18 years,13.8,2198,Current Asthma
2018,17031460700,Unhealthy Behaviors,Current smoking among adults aged >=18 years,26.2,3314,Current Smoking
2017,17031620400,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,64.5,5198,Taking BP Medication
2018,17031630900,Prevention,Mammography use among women aged 50-74 years,76.9,5363,Mammography
2017,17031671300,Health Outcomes,High blood pressure among adults aged >=18 years,44.4,2688,High Blood Pressure
2017,17031720400,Health Outcomes,High blood pressure among adults aged >=18 years,25.2,1924,High Blood Pressure
2018,17031681200,Unhealthy Behaviors,Obesity among adults aged >=18 years,47.1,2716,Obesity
2018,17031510100,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",19.7,3530,Core preventive services for older women
2018,17031600400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.2,3891,Binge Drinking
2018,17031530502,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",22.2,1667,Core preventive services for older men
2018,17031700200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,22.6,6609,Binge Drinking
2018,17031711300,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",58.6,1626,Colorectal Cancer Screening
2018,17031740300,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,8.5,4713,Physical Health
2018,17031252201,Unhealthy Behaviors,Obesity among adults aged >=18 years,43.3,2953,Obesity
2018,17031291200,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,19.6,2240,Mental Health
2017,17031500100,Health Outcomes,High blood pressure among adults aged >=18 years,45.0,3644,High Blood Pressure
2018,17031750400,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",67.4,3009,Colorectal Cancer Screening
2018,17031650200,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,70.6,7320,Annual Checkup
2018,17031430500,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,40.6,3604,Physical Inactivity
2018,17031410800,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,8.5,2662,Diabetes
2018,17031260300,Health Outcomes,All teeth lost among adults aged >=65 years,32.4,1564,Teeth Loss
2017,17031611300,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,64.1,3556,Taking BP Medication
2018,17031681200,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,49.6,2716,Sleep <7 hours
